,workflow_type,task_id,time_to_buffer,dependency_wait_time,time_spent_in_queue,model_fetching_time,execution_time
125,1.0,0.0,0.004381469712825492,0.0,0.0,0.0,560.0
126,1.0,1.0,560.0043814697128,0.0,778.0,0.0,27.0
127,2.0,0.0,0.4808353392290883,0.0,0.0,0.0,283.0
128,2.0,1.0,283.4883574529522,0.0,80.51602401676064,0.0,26.0
129,2.0,2.0,283.4808353392291,0.0,0.0,0.0,76.0
130,2.0,3.0,359.4808353392291,30.528307187341852,0.0,0.0,0.19999999999708962
131,3.0,0.0,0.4808353392290883,0.0,0.0,0.0,0.6000000000058208
132,3.0,1.0,1.91115239757346,0.0,0.0,0.0,178.0
133,3.0,2.0,1.91115239757346,0.0,0.0,0.0,147.0
134,3.0,3.0,149.741469455912,30.16968294166145,0.0,0.0,104.0
135,0.0,0.0,0.004381469712825492,0.0,0.0,0.0,561.0
136,0.0,1.0,561.0070472143416,0.0,0.0,0.0,441.0
137,0.0,2.0,561.0070472143416,0.0,498.99733425537124,0.0,778.0
138,0.0,3.0,561.0043814697128,0.0,0.0,0.0,803.0
139,0.0,4.0,1002.0097129589703,835.9973342553712,0.0,0.0,1.0
140,1.0,0.0,0.004381469712825492,0.0,0.0,0.0,560.0
141,1.0,1.0,560.0043814697128,0.0,778.0,0.0,27.0
142,2.0,0.0,0.24041766961454414,0.0,0.0,0.0,283.0
143,2.0,1.0,283.24793978333764,0.0,80.75644168637518,0.0,26.0
144,2.0,2.0,283.24041766961454,0.0,0.0,0.0,76.0
145,2.0,3.0,359.24041766961454,30.768724856956396,0.0,0.0,0.19999999999708962
146,3.0,0.0,0.4808353392290883,0.0,0.0,0.0,0.6000000000058208
147,3.0,1.0,1.91115239757346,0.0,0.0,0.0,178.0
148,3.0,2.0,1.91115239757346,0.0,0.0,0.0,147.0
149,3.0,3.0,149.741469455912,30.16968294166145,0.0,0.0,104.0
150,0.0,0.0,0.004381469712825492,0.0,0.0,0.0,561.0
151,0.0,1.0,561.0070472143416,0.0,0.0,0.0,441.0
152,0.0,2.0,561.0070472143416,0.0,498.99733425537124,0.0,778.0
153,0.0,3.0,561.0043814697128,0.0,0.0,0.0,803.0
154,0.0,4.0,1002.0097129589703,835.9973342553712,0.0,0.0,1.0
155,1.0,0.0,0.004381469712825492,0.0,0.0,0.0,560.0
156,1.0,1.0,560.0043814697128,0.0,778.0,0.0,27.0
157,2.0,0.0,0.4808353392290883,0.0,0.0,0.0,283.0
158,2.0,1.0,283.4883574529522,0.0,80.51602401676064,0.0,26.0
159,2.0,2.0,283.4808353392291,0.0,0.0,0.0,76.0
160,2.0,3.0,359.4808353392291,30.528307187341852,0.0,0.0,0.19999999999708962
161,3.0,0.0,0.4808353392290883,0.0,0.0,0.0,0.6000000000058208
162,3.0,1.0,1.91115239757346,0.0,0.0,0.0,178.0
163,3.0,2.0,1.91115239757346,0.0,0.0,0.0,147.0
164,3.0,3.0,149.741469455912,30.16968294166145,0.0,0.0,104.0
165,0.0,0.0,0.004381469712825492,0.0,0.0,0.0,561.0
166,0.0,1.0,561.0070472143416,0.0,0.0,0.0,441.0
167,0.0,2.0,561.0070472143416,0.0,498.99733425537124,0.0,778.0
168,0.0,3.0,561.0043814697128,0.0,0.0,0.0,803.0
169,0.0,4.0,1002.0097129589703,835.9973342553712,0.0,0.0,1.0
170,1.0,0.0,0.004381469712825492,0.0,0.0,0.0,560.0
171,1.0,1.0,560.0043814697128,0.0,778.0,0.0,27.0
172,2.0,0.0,0.4808353392290883,0.0,0.0,0.0,283.0
173,2.0,1.0,283.4883574529522,0.0,80.51602401676064,0.0,26.0
174,2.0,2.0,283.4808353392291,0.0,0.0,0.0,76.0
175,2.0,3.0,359.4808353392291,30.528307187341852,0.0,0.0,0.19999999999708962
176,3.0,0.0,0.4808353392290883,0.0,0.0,0.0,0.6000000000058208
177,3.0,1.0,1.91115239757346,0.0,0.0,0.0,178.0
178,3.0,2.0,1.91115239757346,0.0,0.0,0.0,147.0
179,3.0,3.0,149.741469455912,30.16968294166145,0.0,0.0,104.0
180,0.0,0.0,0.004381469712825492,0.0,0.0,0.0,561.0
181,0.0,1.0,561.0070472143416,0.0,0.0,0.0,441.0
182,0.0,2.0,561.0070472143416,0.0,498.99733425537124,0.0,778.0
